,time,low,high,open,close,volume
136,1562767200,394.52,418.51,417.69,394.52,7970.24967454
137,1562763600,414.52,419.76,415.5,417.76,1225.79478455
138,1562760000,412.93,417.78,416.03,415.89,1043.01068778
139,1562756400,414.98,419.75,416.4,416.07,1359.69723272
140,1562752800,415.0,417.24,415.41,416.6,619.43303311
141,1562749200,415.38,418.45,416.6,415.48,594.13997329
142,1562745600,413.72,416.8,414.74,416.6,458.85711254
143,1562742000,413.29,416.0,415.33,414.74,1057.79752456
144,1562738400,415.05,417.84,417.65,415.34,701.87608656
145,1562734800,416.62,419.42,418.51,417.65,792.14209949
146,1562731200,415.21,420.33,418.5,418.71,1243.21535082
147,1562727600,416.95,423.45,422.3,418.66,1920.8611361
148,1562724000,419.0,423.82,419.0,421.47,2983.93042734
149,1562720400,417.62,421.42,418.45,418.97,1813.09927268
150,1562716800,414.31,420.75,415.75,418.52,3118.55306512
151,1562713200,414.37,416.47,414.89,415.16,722.27519122
152,1562709600,413.08,416.46,415.56,414.99,2845.16934739
153,1562706000,411.31,416.46,411.99,415.24,1118.32700529
154,1562702400,411.0,414.64,414.64,412.23,877.23281245
155,1562698800,412.02,417.82,416.93,414.73,1746.07194962
156,1562695200,415.43,417.75,415.46,416.7,1099.79252863
157,1562691600,414.38,416.97,416.18,415.74,1061.79320522
158,1562688000,413.7,417.34,413.9,415.56,1560.50307064
159,1562684400,410.51,415.29,413.47,413.94,2012.55753969
160,1562680800,412.64,417.61,416.57,413.47,1576.97504138
161,1562677200,414.04,418.26,416.82,416.62,901.70421586
162,1562673600,415.53,418.0,417.02,416.81,918.29732483
163,1562670000,416.68,419.52,418.11,417.03,914.66996591
164,1562666400,414.0,424.72,424.09,418.3,5123.14684766
165,1562662800,421.46,425.26,422.46,424.67,679.89879589
166,1562659200,421.75,425.55,421.75,422.61,1077.25044268
167,1562655600,419.27,428.41,427.46,421.6,2446.63851718
168,1562652000,422.07,428.98,422.84,427.69,1417.17168995
