,time,low,high,open,close,volume
18237,1564895700,223.03,223.11,223.11,223.1,3.57410597
18236,1564884900,223.03,223.11,223.11,223.1,3.57410597
18235,1564874100,223.03,223.11,223.11,223.1,3.57410597
18234,1564863300,223.03,223.11,223.11,223.1,3.57410597
18233,1564852500,223.03,223.11,223.11,223.1,3.57410597
18232,1564841700,223.03,223.11,223.11,223.1,3.57410597
18231,1564917240,223.0,223.07,223.06,223.0,5.39274902
18230,1564906440,223.0,223.07,223.06,223.0,5.39274902
18229,1564895640,223.0,223.07,223.06,223.0,5.39274902
18228,1564884840,223.0,223.07,223.06,223.0,5.39274902
18227,1564874040,223.0,223.07,223.06,223.0,5.39274902
18226,1564863240,223.0,223.07,223.06,223.0,5.39274902
18225,1564852440,223.0,223.07,223.06,223.0,5.39274902
18224,1564841640,223.0,223.07,223.06,223.0,5.39274902
18223,1564917180,222.94,223.09,222.94,223.0,77.8502229
18222,1564906380,222.94,223.09,222.94,223.0,77.8502229
18221,1564895580,222.94,223.09,222.94,223.0,77.8502229
18220,1564884780,222.94,223.09,222.94,223.0,77.8502229
18219,1564873980,222.94,223.09,222.94,223.0,77.8502229
18218,1564863180,222.94,223.09,222.94,223.0,77.8502229
18217,1564852380,222.94,223.09,222.94,223.0,77.8502229
18216,1564841580,222.94,223.09,222.94,223.0,77.8502229
18215,1564917120,222.86,223.01,223.01,222.94,287.0158912
18214,1564906320,222.86,223.01,223.01,222.94,287.0158912
18213,1564895520,222.86,223.01,223.01,222.94,287.0158912
18212,1564884720,222.86,223.01,223.01,222.94,287.0158912
18211,1564873920,222.86,223.01,223.01,222.94,287.0158912
18210,1564863120,222.86,223.01,223.01,222.94,287.0158912
18209,1564852320,222.86,223.01,223.01,222.94,287.0158912
18208,1564841520,222.86,223.01,223.01,222.94,287.0158912
18207,1564917060,223.08,223.08,223.08,223.08,0.42891157
18206,1564906260,223.08,223.08,223.08,223.08,0.42891157
18205,1564895460,223.08,223.08,223.08,223.08,0.42891157
18204,1564884660,223.08,223.08,223.08,223.08,0.42891157
18203,1564873860,223.08,223.08,223.08,223.08,0.42891157
18202,1564863060,223.08,223.08,223.08,223.08,0.42891157
18201,1564852260,223.08,223.08,223.08,223.08,0.42891157
18200,1564841460,223.08,223.08,223.08,223.08,0.42891157
18199,1564917000,223.04,223.13,223.11,223.07,20.58223157
18198,1564906200,223.04,223.13,223.11,223.07,20.58223157
18197,1564895400,223.04,223.13,223.11,223.07,20.58223157
18196,1564884600,223.04,223.13,223.11,223.07,20.58223157
18195,1564873800,223.04,223.13,223.11,223.07,20.58223157
18194,1564863000,223.04,223.13,223.11,223.07,20.58223157
18193,1564852200,223.04,223.13,223.11,223.07,20.58223157
18192,1564841400,223.04,223.13,223.11,223.07,20.58223157
18191,1564916940,223.05,223.09,223.09,223.09,3.03197829
18190,1564906140,223.05,223.09,223.09,223.09,3.03197829
